指数名称,date,code,open,high,low,close,preclose,volume,amount,pctChg
上证指数,2024-04-08,sh.000001,3057.3255,3077.3512,3045.4692,3047.0526,3069.2959,40293674000,421808399733.1000,-0.724704
上证指数,2024-04-09,sh.000001,3044.6136,3051.5851,3033.2089,3048.5369,3047.0526,33348996500,347834663475.6000,0.048713
上证指数,2024-04-10,sh.000001,3045.9609,3049.6072,3013.5897,3027.3349,3048.5369,34899172100,364717833491.0000,-0.695481
上证指数,2024-04-11,sh.000001,3013.5727,3050.3372,3009.8972,3034.2464,3027.3349,34089439200,364147836454.7000,0.228303
上证指数,2024-04-12,sh.000001,3035.5773,3043.5599,3014.8297,3019.4735,3034.2464,33422977100,363119193013.8000,-0.486872
上证指数,2024-04-15,sh.000001,3013.6722,3066.9412,2995.5420,3057.3776,3019.4735,46123924400,459849043272.3000,1.255321
上证指数,2024-04-16,sh.000001,3043.5505,3052.4346,3005.3400,3007.0681,3057.3776,44807047300,435170805476.3000,-1.645511
上证指数,2024-04-17,sh.000001,3008.0614,3071.3806,3002.0564,3071.3806,3007.0681,41335836800,416254660835.0000,2.138711
上证指数,2024-04-18,sh.000001,3060.0309,3102.5527,3057.7606,3074.2246,3071.3806,41632134900,441432075756.2000,0.092597
上证指数,2024-04-19,sh.000001,3060.2989,3080.3227,3055.0577,3065.2610,3074.2246,37554385500,396614941121.2000,-0.291573
上证指数,2024-04-22,sh.000001,3059.0649,3078.4226,3042.5420,3044.5952,3065.2610,35721639900,382192259189.5000,-0.674194
上证指数,2024-04-23,sh.000001,3038.6118,3044.9438,3016.5169,3021.9775,3044.5952,32559512800,348651765384.9000,-0.742880
上证指数,2024-04-24,sh.000001,3029.4028,3045.6398,3019.1239,3044.8223,3021.9775,30526409300,335157362713.4000,0.755955
上证指数,2024-04-25,sh.000001,3037.9273,3060.2635,3034.6499,3052.9000,3044.8223,29228014800,315797661218.8000,0.265293
上证指数,2024-04-26,sh.000001,3054.9793,3092.4300,3054.9793,3088.6357,3052.9000,43938256300,484160092982.4000,1.170549
上证指数,2024-04-29,sh.000001,3086.6819,3119.6857,3080.5858,3113.0432,3088.6357,50692544500,554918811231.8000,0.790236
上证指数,2024-04-30,sh.000001,3110.1594,3123.2876,3104.2943,3104.8245,3113.0432,44021321300,473803228530.9000,-0.264009
上证指数,2024-05-06,sh.000001,3132.5115,3142.3816,3126.7689,3140.7204,3104.8245,45065689900,511256135580.5000,1.156133
上证指数,2024-05-07,sh.000001,3139.6637,3151.2190,3133.6904,3147.7380,3140.7204,37910256400,426951665906.2000,0.223439
上证指数,2024-05-08,sh.000001,3141.4874,3144.9856,3126.1729,3128.4798,3147.7380,33400032000,367220116482.8000,-0.611811
上证指数,2024-05-09,sh.000001,3128.1644,3158.4646,3128.1644,3154.3201,3128.4798,36088146200,398979066896.2000,0.825970
上证指数,2024-05-10,sh.000001,3158.5891,3163.1441,3137.1517,3154.5472,3154.3201,38428749500,406707822844.8000,0.007200
上证指数,2024-05-13,sh.000001,3139.4753,3157.3656,3126.1697,3148.0207,3154.5472,39703056500,425963088194.6000,-0.206892
上证指数,2024-05-14,sh.000001,3148.8488,3155.8071,3137.6091,3145.7743,3148.0207,34352619400,370069674870.9000,-0.071359
上证指数,2024-05-15,sh.000001,3141.2518,3142.9725,3117.9287,3119.9021,3145.7743,32102796200,333005622198.2000,-0.822443
上证指数,2024-05-16,sh.000001,3127.1841,3137.8779,3116.1627,3122.4010,3119.9021,36741736100,377502921477.7000,0.080095
上证指数,2024-05-17,sh.000001,3121.7126,3154.0263,3116.7842,3154.0263,3122.4010,38391524400,389572549317.9000,1.012852
上证指数,2024-05-20,sh.000001,3156.1482,3174.2658,3155.9903,3171.1451,3154.0263,42686728000,448816915042.8000,0.542760
上证指数,2024-05-21,sh.000001,3164.6826,3165.2237,3148.3420,3157.9657,3171.1451,33578357200,346584200831.4000,-0.415604
上证指数,2024-05-22,sh.000001,3157.1889,3166.9191,3152.4570,3158.5399,3157.9657,35409808200,364137830725.3000,0.018183
上证指数,2024-05-23,sh.000001,3149.8752,3150.6282,3110.2773,3116.3870,3158.5399,35394372700,356689462882.1000,-1.334569
上证指数,2024-05-24,sh.000001,3110.7533,3130.4245,3087.7941,3088.8705,3116.3870,30653227900,322748606369.1000,-0.882962
上证指数,2024-05-27,sh.000001,3094.1400,3125.5064,3091.9893,3124.0427,3088.8705,31939676500,345383767844.9000,1.138675
上证指数,2024-05-28,sh.000001,3122.3877,3130.3103,3106.3645,3109.5721,3124.0427,31006697400,320985406528.1000,-0.463201
上证指数,2024-05-29,sh.000001,3108.0267,3128.1365,3100.9797,3111.0176,3109.5721,28997034600,297512177291.8000,0.046485
上证指数,2024-05-30,sh.000001,3103.7078,3121.2180,3085.3841,3091.6778,3111.0176,30238076200,318475183004.8000,-0.621655
上证指数,2024-05-31,sh.000001,3094.7587,3107.6035,3086.8134,3086.8134,3091.6778,27607281600,301121881320.1000,-0.157339
上证指数,2024-06-03,sh.000001,3085.9814,3097.2043,3061.2766,3078.4887,3086.8134,35756336200,367608352547.0000,-0.269686
上证指数,2024-06-04,sh.000001,3071.3196,3095.3221,3063.5879,3091.1992,3078.4887,30928759800,325589691920.4000,0.412881
上证指数,2024-06-05,sh.000001,3086.0509,3092.3459,3064.7359,3065.4034,3091.1992,29054234400,299722764399.5000,-0.834492
上证指数,2024-06-06,sh.000001,3069.4393,3077.6725,3040.8295,3048.7939,3065.4034,36986710400,371317019032.4000,-0.541837
上证指数,2024-06-07,sh.000001,3053.9153,3065.0247,3031.0443,3051.2787,3048.7939,31634248400,318911097485.6000,0.081501
上证指数,2024-06-11,sh.000001,3042.1338,3043.1997,3013.8611,3028.0451,3051.2787,31048194200,332683377772.5000,-0.761438
上证指数,2024-06-12,sh.000001,3025.2963,3042.0423,3021.3085,3037.4675,3028.0451,27945210600,312058601482.9000,0.311171
上证指数,2024-06-13,sh.000001,3038.0859,3040.4021,3022.8224,3028.9187,3037.4675,29786246300,336871037065.3000,-0.281445
上证指数,2024-06-14,sh.000001,3020.9588,3037.9046,3011.5773,3032.6333,3028.9187,34874675300,396194698299.9000,0.122638
上证指数,2024-06-17,sh.000001,3017.7169,3026.6242,3012.0452,3015.8907,3032.6333,29576344800,338146875647.7000,-0.552081
上证指数,2024-06-18,sh.000001,3015.0713,3031.9758,3012.5234,3030.2464,3015.8907,27362599900,317319995692.1000,0.476002
上证指数,2024-06-19,sh.000001,3029.0993,3030.2259,3015.3263,3018.0491,3030.2464,26129624800,300290286695.0000,-0.402518
上证指数,2024-06-20,sh.000001,3015.7224,3028.5143,3001.7677,3005.4369,3018.0491,29551590700,324101266446.0000,-0.417892
上证指数,2024-06-21,sh.000001,2998.2413,3011.9141,2985.9291,2998.1377,3005.4369,25500125100,280275384754.5000,-0.242867
上证指数,2024-06-24,sh.000001,2982.8263,2990.6429,2960.1267,2963.0989,2998.1377,29865388400,318595817741.1000,-1.168685
上证指数,2024-06-25,sh.000001,2962.7654,2971.6534,2935.5382,2949.9963,2963.0989,27320993800,296569297319.0000,-0.442192
上证指数,2024-06-26,sh.000001,2943.4471,2976.6690,2933.3304,2972.5251,2949.9963,28238840900,276215175476.2000,0.763689
上证指数,2024-06-27,sh.000001,2962.6964,2963.0644,2944.8979,2945.8524,2972.5251,27054851900,266670979387.7000,-0.897308
上证指数,2024-06-28,sh.000001,2940.3032,2985.4679,2939.9840,2967.4028,2945.8524,31520143200,313347004249.1000,0.731551
上证指数,2024-07-01,sh.000001,2965.2452,2996.4086,2961.8556,2994.7303,2967.4028,29778223500,294321888831.5000,0.920923
上证指数,2024-07-02,sh.000001,2992.8556,3004.9870,2989.4701,2997.0111,2994.7303,28136468300,282559369534.8000,0.076160
上证指数,2024-07-03,sh.000001,2995.6642,2998.5369,2978.0686,2982.3756,2997.0111,24628464200,257840296826.7000,-0.488337
上证指数,2024-07-04,sh.000001,2984.8303,2995.5695,2955.2895,2957.5670,2982.3756,27426878900,259006711039.2000,-0.831840
上证指数,2024-07-05,sh.000001,2954.3723,2957.1069,2920.2046,2949.9333,2957.5670,27232455600,271508929397.0000,-0.258107
上证指数,2024-07-08,sh.000001,2939.8367,2947.6100,2917.2322,2922.4498,2949.9333,27753342400,270872022898.5000,-0.931665
上证指数,2024-07-09,sh.000001,2919.5729,2963.7822,2904.0389,2959.3724,2922.4498,31506203100,320361092785.2000,1.263413
上证指数,2024-07-10,sh.000001,2949.0261,2958.8594,2935.3304,2939.3636,2959.3724,30154945600,306035255361.7000,-0.676116
上证指数,2024-07-11,sh.000001,2957.2502,2971.3608,2947.4027,2970.3874,2939.3636,32837242400,337653177135.1000,1.055460
上证指数,2024-07-12,sh.000001,2965.6121,2977.1417,2963.3033,2971.2950,2970.3874,30371301400,302581575978.9000,0.030555
上证指数,2024-07-15,sh.000001,2963.8472,2977.3126,2959.1288,2974.0107,2971.2950,26899259700,268733339473.8000,0.091398
上证指数,2024-07-16,sh.000001,2963.9001,2977.3613,2959.6655,2976.3043,2974.0107,26078363000,279121370473.0000,0.077121
上证指数,2024-07-17,sh.000001,2970.8081,2972.7949,2957.9480,2962.8549,2976.3043,28230799100,305469105978.3000,-0.451883
上证指数,2024-07-18,sh.000001,2951.1434,2978.0919,2937.9045,2977.1334,2962.8549,27802266500,301283750604.7000,0.481917
上证指数,2024-07-19,sh.000001,2963.5144,2986.2425,2955.1199,2982.3086,2977.1334,28093241300,319112460470.1000,0.173832
上证指数,2024-07-22,sh.000001,2978.1932,2978.6007,2946.5608,2964.2155,2982.3086,27874955900,316415459855.2000,-0.606681
上证指数,2024-07-23,sh.000001,2960.5004,2960.5004,2915.3682,2915.3685,2964.2155,29629599400,307194049861.8000,-1.647890
上证指数,2024-07-24,sh.000001,2909.1521,2922.0298,2894.2885,2901.9518,2915.3685,30611885300,288660361550.7000,-0.460206
上证指数,2024-07-25,sh.000001,2891.8918,2897.7674,2872.8497,2886.7416,2901.9518,27463950000,273281622458.6000,-0.524137
上证指数,2024-07-26,sh.000001,2885.9953,2899.1162,2875.3959,2890.8973,2886.7416,27838753600,275443434962.9000,0.143958
上证指数,2024-07-29,sh.000001,2889.4726,2898.9512,2878.5825,2891.8453,2890.8973,25689972700,260094898441.5000,0.032793
上证指数,2024-07-30,sh.000001,2885.2152,2885.2152,2865.1493,2879.2996,2891.8453,26247883700,269477482590.4000,-0.433830
上证指数,2024-07-31,sh.000001,2877.5409,2940.5927,2876.3009,2938.7493,2879.2996,41272341700,418871723403.4000,2.064728
上证指数,2024-08-01,sh.000001,2940.1200,2947.8768,2928.8262,2932.3871,2938.7493,34662113700,352586120370.1000,-0.216493
上证指数,2024-08-02,sh.000001,2913.0198,2931.2593,2902.7202,2905.3375,2932.3871,31220503900,314917985409.5000,-0.922443
上证指数,2024-08-05,sh.000001,2889.3634,2919.0252,2860.6978,2860.6978,2905.3375,35554057200,356863001418.9000,-1.536472
上证指数,2024-08-06,sh.000001,2878.6508,2888.2009,2845.3350,2867.2837,2860.6978,29730080300,295835558778.0000,0.230220
上证指数,2024-08-07,sh.000001,2864.0101,2886.9417,2857.7247,2869.8338,2867.2837,26309715000,263793649805.1000,0.088938
上证指数,2024-08-08,sh.000001,2864.7580,2886.3994,2850.8745,2869.9014,2869.8338,28912863200,271107919481.4000,0.002356
上证指数,2024-08-09,sh.000001,2879.8726,2887.8489,2862.1941,2862.1941,2869.9014,28425391600,252884027037.8000,-0.268556
上证指数,2024-08-12,sh.000001,2858.8946,2869.2688,2851.2952,2858.2046,2862.1941,24424137100,217626684526.6000,-0.139386
上证指数,2024-08-13,sh.000001,2860.4099,2867.9460,2845.3099,2867.9460,2858.2046,23167460100,210908509413.5000,0.340822
上证指数,2024-08-14,sh.000001,2866.2434,2866.2434,2850.4010,2850.6539,2867.9460,21788517000,207457552384.6000,-0.602944
上证指数,2024-08-15,sh.000001,2844.2005,2889.0866,2839.3875,2877.3579,2850.6539,27190000000,254987115634.9000,0.936768
上证指数,2024-08-16,sh.000001,2877.9403,2888.6753,2873.0601,2879.4298,2877.3579,26365344100,243608265392.4000,0.072007
上证指数,2024-08-19,sh.000001,2877.9542,2905.1547,2877.7709,2893.6738,2879.4298,26168773000,242994885290.2000,0.494681
上证指数,2024-08-20,sh.000001,2895.5506,2896.5194,2855.3293,2866.6610,2893.6738,26365800200,237307803964.2000,-0.933512
上证指数,2024-08-21,sh.000001,2858.9388,2863.8910,2848.1509,2856.5839,2866.6610,22920002700,209909187787.0000,-0.351527
上证指数,2024-08-22,sh.000001,2856.2001,2861.6071,2845.5024,2848.7718,2856.5839,24539941500,230124077189.6000,-0.273477
上证指数,2024-08-23,sh.000001,2844.7703,2860.7327,2839.3371,2854.3675,2848.7718,22669256500,214581900323.2000,0.196425
上证指数,2024-08-26,sh.000001,2855.4741,2860.6545,2844.3828,2855.5203,2854.3675,22735152300,216806649036.9000,0.040387
上证指数,2024-08-27,sh.000001,2850.8773,2853.7804,2843.1576,2848.7312,2855.5203,23069300600,215686326235.9000,-0.237754
上证指数,2024-08-28,sh.000001,2844.3269,2852.5621,2830.9615,2837.4293,2848.7312,22873062300,213862368727.5000,-0.396735
上证指数,2024-08-29,sh.000001,2829.4506,2831.4309,2815.3829,2823.1060,2837.4293,27751053400,257644228807.6000,-0.504798
上证指数,2024-08-30,sh.000001,2819.6498,2867.9649,2817.0141,2842.2142,2823.1060,39751697500,384092892138.4000,0.676850
上证指数,2024-09-02,sh.000001,2832.3499,2839.2784,2810.3739,2811.0350,2842.2142,34071419300,314813036715.5000,-1.097004
上证指数,2024-09-03,sh.000001,2809.1733,2814.9030,2794.9111,2802.9787,2811.0350,27573613900,252782482525.1000,-0.286596
上证指数,2024-09-04,sh.000001,2786.5046,2800.6065,2781.9352,2784.2783,2802.9787,25745350000,234711697257.6000,-0.667162
上证指数,2024-09-05,sh.000001,2785.2635,2796.0186,2777.4710,2788.3141,2784.2783,24204094800,227514507237.8000,0.144950
上证指数,2024-09-06,sh.000001,2791.7645,2804.0932,2765.6394,2765.8066,2788.3141,25364537500,228570135026.9000,-0.807208
上证指数,2024-09-09,sh.000001,2754.7237,2756.5560,2726.9667,2736.4876,2765.8066,26146884700,236605848473.8000,-1.060052
上证指数,2024-09-10,sh.000001,2737.8810,2750.1181,2718.6273,2744.1921,2736.4876,26215901500,226408492961.9000,0.281547
上证指数,2024-09-11,sh.000001,2732.7314,2732.7314,2710.6208,2721.7952,2744.1921,24226490000,219755948411.4000,-0.816156
上证指数,2024-09-12,sh.000001,2722.1382,2734.6832,2716.5552,2717.1231,2721.7952,24008431500,218571098697.3000,-0.171655
上证指数,2024-09-13,sh.000001,2718.9864,2728.7797,2703.3689,2704.0896,2717.1231,25127003800,227818801149.3000,-0.479680
上证指数,2024-09-18,sh.000001,2705.3451,2724.1141,2689.6952,2717.2813,2704.0896,24781713200,213090588644.7000,0.487843
上证指数,2024-09-19,sh.000001,2723.2053,2747.7402,2697.7756,2736.0222,2717.2813,31520838900,280536046232.0000,0.689693
上证指数,2024-09-20,sh.000001,2734.2277,2741.1552,2717.9451,2736.8139,2736.0222,28564462700,255433329892.5000,0.028936
上证指数,2024-09-23,sh.000001,2735.3895,2760.4799,2731.3571,2748.9177,2736.8139,25764215400,235214505877.1000,0.442259
上证指数,2024-09-24,sh.000001,2770.7543,2863.1519,2761.3717,2863.1255,2748.9177,47761954500,442795296868.8000,4.154646
上证指数,2024-09-25,sh.000001,2901.4185,2952.4511,2889.0480,2896.3057,2863.1255,56825981600,516698093562.2000,1.158880
上证指数,2024-09-26,sh.000001,2893.7451,3000.9526,2889.0143,3000.9526,2896.3057,57631926100,524669070870.6000,3.613117
上证指数,2024-09-27,sh.000001,3049.1026,3087.5286,3017.4453,3087.5286,3000.9526,49228716300,480612559539.5000,2.884951
上证指数,2024-09-30,sh.000001,3194.7224,3358.5883,3153.6970,3336.4974,3087.5286,110233791700,1167772549990.4000,8.063692
上证指数,2024-10-08,sh.000001,3674.4048,3674.4048,3372.1868,3489.7751,3336.4974,131346019500,1510513250817.1000,4.593970
上证指数,2024-10-09,sh.000001,3427.2199,3437.1571,3249.1591,3258.8578,3489.7751,99275725600,1264311454429.5000,-6.616968
上证指数,2024-10-10,sh.000001,3277.6916,3379.8053,3228.1248,3301.9259,3258.8578,83450025700,947788514989.0000,1.321570
上证指数,2024-10-11,sh.000001,3287.8727,3297.7517,3187.9882,3217.7377,3301.9259,60602743300,664332794461.9000,-2.549670
上证指数,2024-10-14,sh.000001,3241.4275,3294.6199,3203.9010,3284.3225,3217.7377,63146685900,701499242569.3000,2.069305
上证指数,2024-10-15,sh.000001,3265.7461,3285.2147,3201.2919,3201.2919,3284.3225,56605455800,619091471860.4000,-2.528089
上证指数,2024-10-16,sh.000001,3169.1685,3236.8480,3167.7364,3202.9480,3201.2919,51581399700,533062408932.0000,0.051732
上证指数,2024-10-17,sh.000001,3220.7334,3241.5675,3169.3843,3169.3843,3202.9480,52861177200,557347351398.0000,-1.047900
上证指数,2024-10-18,sh.000001,3165.9745,3313.9784,3152.8213,3261.5633,3169.3843,69301462300,827948922139.1000,2.908420
上证指数,2024-10-21,sh.000001,3276.0598,3300.6640,3239.0965,3268.1100,3261.5633,66815029900,855781454017.1000,0.200723
上证指数,2024-10-22,sh.000001,3263.8224,3294.9612,3255.1375,3285.8669,3268.1100,57491378100,698861461335.1000,0.543339
上证指数,2024-10-23,sh.000001,3285.2474,3331.0823,3277.0663,3302.8028,3285.8669,65044412800,760066419549.9000,0.515416
上证指数,2024-10-24,sh.000001,3287.8243,3292.9448,3266.8823,3280.2625,3302.8028,51982707400,585248946960.3000,-0.682460
上证指数,2024-10-25,sh.000001,3280.7616,3319.3571,3276.1303,3299.7003,3280.2625,59565170700,677255321349.3000,0.592568
上证指数,2024-10-28,sh.000001,3300.4634,3322.1975,3279.7150,3322.1975,3299.7003,67237313100,717510218018.9000,0.681795
上证指数,2024-10-29,sh.000001,3328.0885,3340.4584,3284.2108,3286.4070,3322.1975,72532615400,806573822261.9000,-1.077314
上证指数,2024-10-30,sh.000001,3273.6421,3291.6795,3244.8063,3266.2378,3286.4070,66901809000,730619786746.3000,-0.613716
上证指数,2024-10-31,sh.000001,3267.9750,3295.7421,3252.3899,3279.8244,3266.2378,78464909400,864970968962.6000,0.415971
上证指数,2024-11-01,sh.000001,3275.5768,3305.3181,3258.7346,3272.0142,3279.8244,85205532000,878112793944.5000,-0.238129
上证指数,2024-11-04,sh.000001,3275.6787,3310.2072,3263.8421,3310.2072,3272.0142,66507745400,692341763272.3000,1.167263
上证指数,2024-11-05,sh.000001,3306.8098,3386.9869,3302.0472,3386.9869,3310.2072,82112490200,929931429368.6000,2.319483
上证指数,2024-11-06,sh.000001,3395.2217,3420.9986,3367.0812,3383.8062,3386.9869,89585593000,1026807640357.8000,-0.093909
上证指数,2024-11-07,sh.000001,3359.9851,3470.6609,3356.2580,3470.6609,3383.8062,95955668000,1048841306120.8000,2.566775
上证指数,2024-11-08,sh.000001,3502.1331,3509.8182,3443.1930,3452.2971,3470.6609,96403456200,1107932295571.4000,-0.529115
上证指数,2024-11-11,sh.000001,3432.3672,3471.1222,3416.7266,3470.0657,3452.2971,81802543600,1024334899510.8000,0.514689
上证指数,2024-11-12,sh.000001,3469.8908,3489.4244,3402.0422,3421.9701,3470.0657,81792652400,1039600859287.1000,-1.386014
上证指数,2024-11-13,sh.000001,3406.9164,3442.2983,3404.5254,3439.2778,3421.9701,67366234800,829435316989.4000,0.505782
上证指数,2024-11-14,sh.000001,3429.5054,3441.7746,3376.1528,3379.8389,3439.2778,63155669000,762884198784.3000,-1.728238
上证指数,2024-11-15,sh.000001,3369.8092,3391.3204,3330.7263,3330.7263,3379.8389,63028558300,745937122428.3000,-1.453105
上证指数,2024-11-18,sh.000001,3344.6904,3386.9031,3309.0076,3323.8486,3330.7263,74395069200,755809644463.3000,-0.206492
上证指数,2024-11-19,sh.000001,3324.8831,3346.7577,3284.1330,3346.0098,3323.8486,62502415100,651575376256.0000,0.666733
上证指数,2024-11-20,sh.000001,3337.6778,3375.2482,3333.0023,3367.9893,3346.0098,56615428900,627858323157.0000,0.656887
